реальный;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0;0,0011;-0;0,0007;0,0006;-0,0001;0,0008;-0,0001;
MOEXCH;0,0185
MOEXCN;0,0162
MOEXEU;0,0361
MOEXFN;0,0316
MOEXMM;0,0272
MOEXOG;0,0299
MOEXTL;0,0276
MOEXTN;0,06
