прошло;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0005;0,0004;-0,0004;-0,0006;0,0003;-0,0007;-0,0005;-0,0009;
MOEXCH;0,0173
MOEXCN;0,0149
MOEXEU;0,0338
MOEXFN;0,0416
MOEXMM;0,0316
MOEXOG;0,0324
MOEXTL;0,0348
MOEXTN;0,047
