народного;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0;0,0001;-0,0005;-0,0011;-0,0008;-0,0008;-0,001;0,0021;
MOEXCH;0,0215
MOEXCN;0,0144
MOEXEU;0,0371
MOEXFN;0,0246
MOEXMM;0,0305
MOEXOG;0,0233
MOEXTL;0,0273
MOEXTN;0,0363
