взаимодействия;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0012;0,0003;-0,0002;-0,0006;0,0001;-0,0003;-0,0002;-0,0019;
MOEXCH;0,0187
MOEXCN;0,015
MOEXEU;0,0266
MOEXFN;0,0255
MOEXMM;0,019
MOEXOG;0,0286
MOEXTL;0,0305
MOEXTN;0,0445
