накопительной;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0,0006;0,0003;0,0011;0,0005;0,0013;0,0002;-0,0001;-0,0006;
MOEXCH;0,0223
MOEXCN;0,0152
MOEXEU;0,0279
MOEXFN;0,0291
MOEXMM;0,0234
MOEXOG;0,027
MOEXTL;0,0321
MOEXTN;0,0366
