пенсионерам;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0,0005;-0,0003;-0,0001;-0,0012;-0,0008;-0,0004;-0,0005;-0,0001;
MOEXCH;0,0236
MOEXCN;0,0168
MOEXEU;0,0291
MOEXFN;0,0327
MOEXMM;0,0281
MOEXOG;0,0328
MOEXTL;0,0289
MOEXTN;0,0518
