платформы;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0004;0,0009;-0;0,0019;0,0004;0,0017;0,0008;-0,0006;
MOEXCH;0,0151
MOEXCN;0,0158
MOEXEU;0,0357
MOEXFN;0,0329
MOEXMM;0,0326
MOEXOG;0,0316
MOEXTL;0,0306
MOEXTN;0,0534
