представителями;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0001;0,0008;0,0005;0,0001;0,0009;0,0007;0,0009;0,0006;
MOEXCH;0,0329
MOEXCN;0,0211
MOEXEU;0,0431
MOEXFN;0,0427
MOEXMM;0,0382
MOEXOG;0,0376
MOEXTL;0,0422
MOEXTN;0,0599
