долговой;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0,0006;0,0009;0,0008;0,0006;0,0004;0,0008;0,0003;0,0005;
MOEXCH;0,0193
MOEXCN;0,0175
MOEXEU;0,0357
MOEXFN;0,0383
MOEXMM;0,0342
MOEXOG;0,0311
MOEXTL;0,0331
MOEXTN;0,0455
