портала;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0003;0,001;0,0004;0,0013;0,001;0,0014;0,0012;-0,0007;
MOEXCH;0,0237
MOEXCN;0,0189
MOEXEU;0,0299
MOEXFN;0,0315
MOEXMM;0,0233
MOEXOG;0,0344
MOEXTL;0,0354
MOEXTN;0,0569
