норм;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0007;-0,0011;-0,0006;-0,0003;-0,0002;0;-0,0002;-0,0003;
MOEXCH;0,0215
MOEXCN;0,0163
MOEXEU;0,0255
MOEXFN;0,0415
MOEXMM;0,0238
MOEXOG;0,0272
MOEXTL;0,0303
MOEXTN;0,0456
