быстрого;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,001;-0,0004;0,0005;-0,0002;-0,0004;0,0001;-0,0007;-0,0009;
MOEXCH;0,0173
MOEXCN;0,0184
MOEXEU;0,04
MOEXFN;0,0323
MOEXMM;0,0275
MOEXOG;0,0366
MOEXTL;0,0349
MOEXTN;0,0555
