окружающей;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0;0,0011;0,0003;0,0002;-0,0003;-0,0002;0,0006;0,0006;
MOEXCH;0,018
MOEXCN;0,0144
MOEXEU;0,0285
MOEXFN;0,0245
MOEXMM;0,0276
MOEXOG;0,0246
MOEXTL;0,0297
MOEXTN;0,037
