завершения;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0009;0,0003;-0,0006;-0,0009;-0,0009;-0,0006;0,0004;0,001;
MOEXCH;0,0248
MOEXCN;0,0347
MOEXEU;0,0491
MOEXFN;0,056
MOEXMM;0,0411
MOEXOG;0,0568
MOEXTL;0,0459
MOEXTN;0,0697
