заключить;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0,0009;0,0006;0,0003;-0,0011;0,0007;0,0001;0,0012;0,0018;
MOEXCH;0,0149
MOEXCN;0,016
MOEXEU;0,0261
MOEXFN;0,0261
MOEXMM;0,0208
MOEXOG;0,0227
MOEXTL;0,0315
MOEXTN;0,0323
