прим;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0005;-0,0009;0,0002;-0,0002;-0,0004;-0,0007;-0;-0,0005;
MOEXCH;0,0396
MOEXCN;0,0312
MOEXEU;0,064
MOEXFN;0,0656
MOEXMM;0,0578
MOEXOG;0,0533
MOEXTL;0,0665
MOEXTN;0,0948
