модели;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0011;-0,0003;0,0005;0,0006;0,0002;0,0001;-0,0005;-0,0005;
MOEXCH;0,0351
MOEXCN;0,0414
MOEXEU;0,0777
MOEXFN;0,0675
MOEXMM;0,062
MOEXOG;0,0623
MOEXTL;0,0607
MOEXTN;0,108
