создавать;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0,0004;0,0011;0,001;0;0,0007;0,0005;0,0012;-0,0003;
MOEXCH;0,0306
MOEXCN;0,0252
MOEXEU;0,0448
MOEXFN;0,041
MOEXMM;0,0384
MOEXOG;0,0413
MOEXTL;0,0421
MOEXTN;0,0645
