вкладывать;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0,0004;-0,0013;0,0015;-0,0004;-0,0002;-0,001;0,0001;-0,0004;
MOEXCH;0,025
MOEXCN;0,0172
MOEXEU;0,0314
MOEXFN;0,0331
MOEXMM;0,0302
MOEXOG;0,0312
MOEXTL;0,0302
MOEXTN;0,0403
