запуск;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,001;-0,0003;0,0002;0;-0;-0,0005;0,001;-0,0013;
2;-0,0013;0,0006;0,0003;-0,0012;0,0003;-0,0007;0,0007;-0,0019;
3;0,001;-0,0011;0,0007;-0,0017;-0,0006;0,0019;0,0017;-0,0008;
4;0,0005;-0,0006;-0;-0,0018;-0,001;0,0015;0,0004;-0,0029;
5;-0,0015;-0,0023;-0,0028;-0,0041;-0,0031;0,0014;0,0001;-0,0025;
6;-0,0012;-0,0035;-0,0013;-0,0035;-0,0022;-0,0004;0,0002;-0,0022;
7;-0,0018;-0,003;-0,0005;-0,0038;-0,0025;-0,0007;-0,0012;-0,0029;
MOEXCH;0,1947
MOEXCN;0,1657
MOEXEU;0,3477
MOEXFN;0,3101
MOEXMM;0,2779
MOEXOG;0,3272
MOEXTL;0,289
MOEXTN;0,4583
