ситдиков;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;-0,0002;-0,0006;-0,0006;0;0;0;0,0002;0,0004;
2;-0,0006;-0,0009;0,0003;-0,0002;0,0007;0,0013;0,0005;0,0003;
3;-0,0006;-0,0023;-0,0001;-0,0005;-0,0015;0,0006;-0,0004;0,0027;
4;-0,0015;-0,0014;0,0003;-0,0012;-0,001;0,0017;-0,0003;0,002;
5;-0,0022;-0,0021;0,0001;-0,0013;-0,0006;0,002;0,0001;0,0002;
6;-0,0019;-0,0035;-0,0005;-0,0023;-0,0019;0,0011;-0,0004;0,0034;
7;-0,0018;-0,0038;-0,0004;-0,0019;-0,0029;0,0019;-0,0018;0,0038;
MOEXCH;0,2699
MOEXCN;0,2385
MOEXEU;0,5274
MOEXFN;0,4187
MOEXMM;0,362
MOEXOG;0,3663
MOEXTL;0,4101
MOEXTN;0,696
