предложений;Him-neftehim;Potrebsektor;ElectroEnerg;Finances;Metal and dobicha;Neftegaz;Telecom;Transport;
1;0,0003;0,0006;0;0,0002;0,0006;0,0004;0,0009;-0,0002;
2;-0,0001;0,0005;0,0001;-0,0005;0,0014;-0,0006;0,0008;0,0008;
3;-0,0008;-0,0017;0,0004;0,0002;-0;0,0004;0,0002;0,0001;
4;-0,0004;-0,0025;-0,001;-0,0024;0,0004;0,0009;-0,0005;-0,0019;
5;-0,0006;-0,0021;-0,0003;-0,0002;-0,0014;0,0019;0,0007;0,0001;
6;-0,002;-0,0027;0,0002;-0,0024;-0,0029;0,0018;0,001;0,0002;
7;-0,0024;-0,0042;-0,0003;-0,0025;-0,0037;0,0013;-0,002;0,0004;
MOEXCH;0,2023
MOEXCN;0,1732
MOEXEU;0,3133
MOEXFN;0,3063
MOEXMM;0,2931
MOEXOG;0,2281
MOEXTL;0,3051
MOEXTN;0,478
